"","year","stcd","ptynow","inc3","dv","dvp","state","south","dpres"
"3030",1968,1303,1,1,54,52,13,0,61.63
"3031",1968,1304,-1,-1,31.7,28,13,0,36.46
"3032",1968,1305,1,1,55.4,56.2,13,0,54.56
"3033",1968,1306,1,1,59.7,57,13,0,61.62
"3034",1968,1307,1,1,83.1,80.9,13,0,82.24
"3035",1968,1308,1,1,62.8,59.9,13,0,56.62
"3036",1968,1309,1,1,64.4,59.9,13,0,62.17
"3037",1968,1310,-1,-1,33.2,30.6,13,0,36.69
"3038",1968,1311,1,1,55.8,50.9,13,0,47.85
"3039",1968,1312,-1,-1,29.6,30.9,13,0,35.72
"3040",1968,1313,-1,-1,27.3,24,13,0,38.64
"3041",1968,1314,-1,-1,28.9,28.3,13,0,32.52
"3042",1968,1315,-1,-1,31.3,27.7,13,0,36.42
"3043",1968,1316,-1,-1,32.7,27,13,0,38.52
"3044",1968,1317,-1,-1,34.7,32.6,13,0,36.12
"3045",1968,1318,-1,-1,39.1,41.6,13,0,43.34
"3046",1968,1319,-1,-1,36.5,47.7,13,0,45.22
"3047",1968,1320,-1,-1,33.8,37.8,13,0,42.01
"3048",1968,1321,1,1,54.1,56.2,13,0,44.24
"3049",1968,1322,-1,-1,35.7,36.7,13,0,42.93
"3050",1968,1323,1,1,54,56.4,13,0,45.11
"3051",1968,1324,1,1,71.3,71.5,13,0,58.72
"3052",1968,1401,1,1,56.9,58.3,14,0,60.94
"3053",1968,1402,-1,0,44.9,42.5,14,0,37.37
"3054",1968,1403,1,1,52.2,55.8,14,0,43.62
"3055",1968,1405,-1,-1,37,36.6,14,0,37.94
"3056",1968,1406,-1,-1,35.1,33.8,14,0,33.02
"3057",1968,1407,-1,-1,40.2,45.7,14,0,42.68
"3058",1968,1408,-1,-1,45.5,48.9,14,0,45.43
"3059",1968,1409,1,1,54.4,53.8,14,0,44.34
"3060",1968,1411,1,1,53.1,55.7,14,0,50.51
"3061",1968,1501,-1,-1,47,48.2,15,0,46.38
"3062",1968,1502,1,1,55,54,15,0,46.48
"3063",1968,1503,-1,-1,36,38,15,0,40.25
"3064",1968,1504,-1,-1,46.1,48.3,15,0,44.74
"3065",1968,1505,1,1,62.1,60.8,15,0,48.79
"3066",1968,1506,-1,-1,35,42.3,15,0,38.12
"3067",1968,1507,-1,-1,35.2,40.9,15,0,38.34
"3068",1968,1601,-1,0,48.5,31.4,16,0,35.15
"3069",1968,1602,-1,-1,32.4,37.2,16,0,37.19
"3070",1968,1603,-1,-1,37.2,46,16,0,42.45
"3071",1968,1604,-1,-1,35.3,31.3,16,0,40.77
"3072",1968,1605,-1,-1,35.5,39.1,16,0,38.08
"3073",1968,1702,1,1,56.4,58.9,17,0,44.21
"3074",1968,1703,-1,-1,44.1,41,17,0,53.9
"3075",1968,1704,-1,-1,35,46,17,0,42.25
"3076",1968,1705,-1,-1,26.1,24.6,17,0,30.1
"3077",1968,1706,1,1,57,65,17,0,46.92
"3078",1968,1707,1,1,62,68.9,17,0,52.44
"3079",1968,1802,1,1,51.2,68.6,18,1,52.3
"3080",1968,1806,1,1,79.5,76.6,18,1,52.88
"3081",1968,1901,1,1,56.6,52.7,19,0,56.07
"3082",1968,1902,1,1,55.7,56.8,19,0,56.37
"3083",1968,2001,-1,-1,26.4,28.6,20,0,39.97
"3084",1968,2002,1,1,59.1,69.3,20,0,39.07
"3085",1968,2004,1,1,65.6,74.3,20,0,52.91
"3086",1968,2005,1,1,47.3,53.9,20,0,49.3
"3087",1968,2006,-1,0,47,29.1,20,0,40.55
"3088",1968,2007,1,1,79.6,76,20,0,73.42
"3089",1968,2008,-1,-1,39.1,45.6,20,0,51.56
"3090",1968,2103,1,1,66.1,71,21,0,64.87
"3091",1968,2105,-1,-1,39.6,25.2,21,0,65.58
"3092",1968,2106,-1,-1,33.9,34.3,21,0,61.82
"3093",1968,2107,1,1,64.2,74.5,21,0,69.06
"3094",1968,2110,-1,-1,32.6,48.9,21,0,60.49
"3095",1968,2202,-1,-1,45.2,49,22,0,46.47
"3096",1968,2203,-1,-1,34.8,47.8,22,0,40.87
"3097",1968,2204,-1,-1,34.4,32.2,22,0,37.86
"3098",1968,2205,-1,-1,37.2,31.5,22,0,41.84
"3099",1968,2206,-1,-1,35.9,32.7,22,0,42.8
"3100",1968,2207,-1,-1,39.3,45.9,22,0,52.47
"3101",1968,2208,-1,-1,31.2,30.1,22,0,40.72
"3102",1968,2209,-1,-1,32.5,33.3,22,0,37.91
"3103",1968,2210,-1,-1,34.1,32.6,22,0,40.33
"3104",1968,2211,-1,-1,41.2,48.2,22,0,50.41
"3105",1968,2212,1,1,70.6,65.1,22,0,64.48
"3106",1968,2213,1,1,86.4,83,22,0,88.69
"3107",1968,2214,1,1,63,59.7,22,0,61.75
"3108",1968,2215,1,1,71,67.8,22,0,66.34
"3109",1968,2216,1,1,74,62.7,22,0,68.76
"3110",1968,2217,1,1,75.1,69.2,22,0,65.98
"3111",1968,2218,-1,-1,39.8,32.2,22,0,50.67
"3112",1968,2219,-1,-1,42,43,22,0,49.72
"3113",1968,2301,-1,-1,31.3,34.1,23,0,50.82
"3114",1968,2302,-1,-1,40.5,33.8,23,0,45.78
"3115",1968,2303,-1,-1,35.2,34.6,23,0,53.9
"3116",1968,2304,1,1,61.3,53.4,23,0,64.96
"3117",1968,2305,1,1,57.9,59.7,23,0,62.1
"3118",1968,2306,-1,-1,43.8,48.6,23,0,53.43
"3119",1968,2307,-1,-1,48.8,36.8,23,0,50.48
"3120",1968,2404,1,1,70,66.7,24,1,71.63
"3121",1968,2501,1,0,64.1,63.9,25,0,77.8
"3122",1968,2502,-1,0,53.2,33.8,25,0,48.36
"3123",1968,2503,1,1,73.4,71.1,25,0,58.7
"3124",1968,2504,1,1,57.9,60.8,25,0,45.75
"3125",1968,2505,1,1,65.4,61.2,25,0,60.5
"3126",1968,2506,1,1,54.6,58,25,0,46.14
"3127",1968,2507,-1,-1,36.2,37.7,25,0,35.93
"3128",1968,2508,1,1,57.8,58.1,25,0,43.18
"3129",1968,2509,1,1,52.2,55.3,25,0,46.33
"3130",1968,2510,1,0,54,61,25,0,46.03
"3131",1968,2601,1,1,53.6,50.8,26,0,47.24
"3132",1968,2602,-1,-1,32.2,39.8,26,0,42.94
"3133",1968,2701,-1,-1,44.5,48.8,27,0,35.59
"3134",1968,2702,-1,-1,44.8,35.8,27,0,41.09
"3135",1968,2703,-1,-1,32.2,27,27,0,28.66
"3136",1968,2801,1,1,72.1,67.6,28,0,45.29
"3137",1968,2901,-1,-1,36.6,43.8,29,0,44.86
"3138",1968,2902,-1,-1,28.9,33.2,29,0,46.6
"3139",1968,3001,-1,-1,41.4,47.4,30,0,54.01
"3140",1968,3002,-1,-1,44.6,47.7,30,0,50.16
"3141",1968,3003,1,1,58,53.1,30,0,44.98
"3142",1968,3004,1,1,53.5,56.4,30,0,49.98
"3143",1968,3005,-1,-1,30.5,27.7,30,0,38.46
"3144",1968,3006,-1,-1,34.1,31.4,30,0,43.52
"3145",1968,3007,-1,-1,37.1,33.6,30,0,40.09
"3146",1968,3008,1,1,61.6,60.9,30,0,48.24
"3147",1968,3009,1,1,50.6,50.9,30,0,43.79
"3148",1968,3010,1,1,65,66.3,30,0,56.84
"3149",1968,3011,1,1,66.2,58.8,30,0,62.78
"3150",1968,3012,-1,-1,28.4,24.4,30,0,44.21
"3151",1968,3013,1,1,61.5,71.8,30,0,62.5
"3152",1968,3014,1,1,63.1,70.5,30,0,54.43
"3153",1968,3015,1,1,54.9,57.9,30,0,52.06
"3154",1968,3201,1,1,60,63.6,32,0,35.4
"3155",1968,3202,-1,-1,29.2,38.4,32,0,38.4
"3156",1968,3203,1,1,56.3,50.3,32,0,46.1
"3157",1968,3204,-1,-1,28,34.9,32,0,41.6
"3158",1968,3205,1,0,50.7,50.7,32,0,50.2
"3159",1968,3206,-1,-1,34.3,33.3,32,0,49.6
"3160",1968,3207,1,1,66.3,73,32,0,54.6
"3161",1968,3208,1,1,76.2,75.8,32,0,67.9
"3162",1968,3209,1,1,53.8,57.2,32,0,51.3
"3163",1968,3210,1,1,70.5,82.1,32,0,67.6
"3164",1968,3211,1,1,79.1,76.3,32,0,70.1
"3165",1968,3213,1,1,80.9,76.9,32,0,73.3
"3166",1968,3214,1,1,69.6,76.2,32,0,60
"3167",1968,3215,1,1,65.2,56.8,32,0,52
"3168",1968,3216,1,1,51.5,57.4,32,0,48.1
"3169",1968,3217,-1,0,54.7,49.2,32,0,62.7
"3170",1968,3218,1,1,83.7,80.9,32,0,89.1
"3171",1968,3219,1,1,61.6,68.8,32,0,73.4
"3172",1968,3220,1,1,82.5,78.3,32,0,82.5
"3173",1968,3221,1,1,86.2,83.6,32,0,80.7
"3174",1968,3222,1,1,86.3,79.4,32,0,82.2
"3175",1968,3223,1,1,71.9,79.5,32,0,67.4
"3176",1968,3224,-1,0,64.2,34.3,32,0,49.1
"3177",1968,3225,1,1,62.7,54.6,32,0,44.6
"3178",1968,3226,-1,-1,25.3,26.8,32,0,47.3
"3179",1968,3227,1,1,48.4,51.5,32,0,42.5
"3180",1968,3228,1,0,48.6,52.1,32,0,38.3
"3181",1968,3229,-1,-1,42.5,45.8,32,0,57.1
"3182",1968,3230,-1,-1,33.5,35,32,0,41
"3183",1968,3231,-1,-1,41.2,32.4,32,0,42.3
"3184",1968,3232,-1,-1,31.1,27.7,32,0,43.31
"3185",1968,3233,-1,-1,31.5,34.1,32,0,43
"3186",1968,3234,1,1,53.9,59,32,0,46.6
"3187",1968,3235,1,1,70.2,65.8,32,0,40.8
"3188",1968,3236,-1,-1,24.9,25.1,32,0,47.2
"3189",1968,3237,-1,-1,28.2,30.7,32,0,45.9
"3190",1968,3238,-1,0,34.3,30.3,32,0,40.8
"3191",1968,3239,1,1,56.5,52.3,32,0,52.5
"3192",1968,3240,-1,-1,34.4,38.8,32,0,53.2
"3193",1968,3241,1,1,77.6,76.4,32,0,75.5
"3194",1968,3301,1,1,66.2,61.3,33,1,62.66
"3195",1968,3304,1,1,51.5,53.1,33,1,45.73
"3196",1968,3306,1,0,53.6,51.6,33,1,41.43
"3197",1968,3311,1,1,56.3,52.8,33,1,38.41
"3198",1968,3401,-1,-1,32.1,33.8,34,0,43.24
"3199",1968,3402,-1,-1,49.4,48,34,0,37.54
"3200",1968,3501,-1,-1,32.8,47.1,35,0,45
"3201",1968,3502,-1,-1,32.6,29.3,35,0,41.04
"3202",1968,3503,-1,-1,21.8,46.2,35,0,54.49
"3203",1968,3505,-1,-1,28.8,24.7,35,0,41.1
"3204",1968,3506,-1,-1,27.6,32.1,35,0,41.8
"3205",1968,3508,-1,-1,28.6,32.9,35,0,39.49
"3206",1968,3509,1,1,57.4,60.8,35,0,56.11
"3207",1968,3510,-1,-1,30.7,48,35,0,42.91
"3208",1968,3511,-1,-1,24.7,30.7,35,0,48.38
"3209",1968,3512,-1,-1,32.4,35.8,35,0,41.17
"3210",1968,3513,-1,-1,38.1,34.5,35,0,50.44
"3211",1968,3514,-1,-1,44.9,40.4,35,0,56.05
"3212",1968,3515,-1,-1,26.7,40.1,35,0,37.32
"3213",1968,3516,-1,-1,40.4,38.9,35,0,44.35
"3214",1968,3517,-1,-1,35.1,44.7,35,0,40.14
"3215",1968,3518,1,1,60.3,64.1,35,0,56.36
"3216",1968,3519,1,1,69.6,71.9,35,0,64.5
"3217",1968,3520,1,1,72.4,76.1,35,0,67.68
"3218",1968,3523,-1,-1,48,26.8,35,0,46.02
"3219",1968,3524,-1,-1,29.6,41.5,35,0,39.83
"3220",1968,3601,-1,-1,40.7,30.3,36,0,30
"3221",1968,3602,1,1,54.9,53.6,36,0,42.69
"3222",1968,3603,1,1,68.4,77.2,36,0,53.73
"3223",1968,3605,1,1,73.6,69.6,36,0,38.59
"3224",1968,3606,-1,0,44.7,48.6,36,0,32.21
"3225",1968,3701,-1,-1,19.4,25.7,37,0,44.25
"3226",1968,3702,1,1,63.9,63.3,37,0,42.13
"3227",1968,3703,1,1,69.8,67,37,0,55.83
"3228",1968,3704,-1,-1,41.1,37.3,37,0,44.56
"3229",1968,3801,1,1,74.7,66.1,38,0,73.99
"3230",1968,3802,1,1,70,59.9,38,0,75.15
"3231",1968,3803,1,1,61.3,56.6,38,0,64.99
"3232",1968,3804,1,1,59.9,51.9,38,0,58.21
"3233",1968,3805,1,1,69.1,59.1,38,0,68.2
"3234",1968,3806,1,0,52,56.1,38,0,49.14
"3235",1968,3807,-1,-1,43,36.8,38,0,44.63
"3236",1968,3808,-1,-1,39,40.5,38,0,43.81
"3237",1968,3809,-1,-1,36,37.4,38,0,36.59
"3238",1968,3810,-1,-1,33,33.2,38,0,48.53
"3239",1968,3811,1,1,71.1,67.2,38,0,55.27
"3240",1968,3812,-1,-1,31.8,33.1,38,0,36.22
"3241",1968,3813,-1,0,37.2,27.5,38,0,42.74
"3242",1968,3814,1,1,70.7,68.3,38,0,72.12
"3243",1968,3815,1,1,60.2,52.3,38,0,51.63
"3244",1968,3816,-1,-1,28.5,30.8,38,0,30.09
"3245",1968,3817,-1,-1,32.4,33.8,38,0,37.36
"3246",1968,3818,-1,-1,36,32.9,38,0,47.24
"3247",1968,3819,-1,-1,41.4,48.3,38,0,36.37
"3248",1968,3820,1,0,71.3,65.9,38,0,70.23
"3249",1968,3821,1,1,62.8,64.2,38,0,60.89
"3250",1968,3822,-1,-1,42,32.5,38,0,49.66
"3251",1968,3823,-1,-1,38.2,37.2,38,0,42.86
"3252",1968,3824,1,1,61.6,55.3,38,0,51.35
"3253",1968,3825,1,1,63.8,64.5,38,0,55.71
"3254",1968,3826,1,1,65.4,64.1,38,0,63.64
"3255",1968,3827,-1,-1,32.4,32.3,38,0,50.56
"3256",1968,3901,1,1,61,56.8,39,0,68.36
"3257",1968,3902,1,1,61.2,50.2,39,0,65.61
"3258",1968,4002,-1,-1,42.4,35.7,40,1,43.05
"3259",1968,4003,1,1,67.6,57.8,40,1,38.94
"3260",1968,4006,1,1,59.4,61.7,40,1,51.67
"3261",1968,4101,-1,-1,42,33.3,41,0,45.15
"3262",1968,4102,-1,-1,40.7,39.5,41,0,42.77
"3263",1968,4202,-1,-1,15.2,21.1,42,1,31.61
"3264",1968,4203,-1,-1,43,35.8,42,1,40.64
"3265",1968,4205,1,1,53.6,63,42,1,50.21
"3266",1968,4207,1,1,66.1,51.1,42,1,50.67
"3267",1968,4209,-1,-1,38.3,47.8,42,1,46.8
"3268",1968,4303,-1,-1,40.6,53.4,43,1,39.4
"3269",1968,4305,1,1,61.4,61,43,1,45.91
"3270",1968,4310,1,1,62.1,75.1,43,1,55.38
"3271",1968,4313,1,1,55.8,57.1,43,1,44.98
"3272",1968,4318,-1,-1,34.8,40.5,43,1,36.41
"3273",1968,4401,-1,-1,31.9,33.5,44,0,36.52
"3274",1968,4402,-1,-1,38.4,38.7,44,0,42.57
"3275",1968,4605,1,0,67.2,56.2,46,1,42.21
"3276",1968,4606,-1,-1,7.3,19.2,46,1,32.57
"3277",1968,4607,1,1,55.7,59.3,46,1,30.95
"3278",1968,4608,-1,-1,35.1,42.8,46,1,44.05
"3279",1968,4609,-1,-1,40.1,46.3,46,1,44.24
"3280",1968,4610,-1,-1,40.2,41.7,46,1,47
"3281",1968,4701,-1,-1,38,19.7,47,0,47.34
"3282",1968,4702,1,1,56.2,62.8,47,0,51.67
"3283",1968,4703,1,1,56.8,65.7,47,0,55.17
"3284",1968,4704,-1,-1,33.2,32.8,47,0,42.36
"3285",1968,4705,1,1,56.8,56.5,47,0,47.41
"3286",1968,4706,1,1,56.4,60.4,47,0,59.06
"3287",1968,4707,1,1,65.9,63.6,47,0,56.12
"3288",1968,4801,-1,0,53.9,29.1,48,0,56.62
"3289",1968,4802,1,1,61.5,60.3,48,0,48.62
"3290",1968,4803,1,1,60.5,61.6,48,0,53.54
"3291",1968,4804,1,1,64.2,59.7,48,0,50.85
"3292",1968,4805,1,1,66.2,63.6,48,0,66.72
"3293",1968,4901,-1,-1,49.1,49,49,0,47.27
"3294",1968,4902,1,1,59.9,58,49,0,51.58
"3295",1968,4903,-1,-1,36.3,31.2,49,0,40.36
"3296",1968,4904,1,1,72.6,74.3,49,0,62.08
"3297",1968,4905,1,1,68.3,70.2,49,0,62.31
"3298",1968,4906,-1,-1,34.9,47.6,49,0,42.91
"3299",1968,4907,-1,-1,35.9,34.9,49,0,45.32
"3300",1968,4908,-1,-1,32,38.7,49,0,42.09
"3301",1968,4909,-1,-1,36.9,35.9,49,0,41.61
"3302",1968,4910,-1,-1,34.1,33.5,49,0,50.95
"3303",1968,5001,-1,0,37.3,47.7,50,0,38.91
"3304",1970,101,-1,-1,30.2,40.2,1,1,68.62
"3305",1970,102,-1,-1,29.4,38.2,1,1,64.33
"3306",1970,104,1,1,85.5,88.4,1,1,60.14
"3307",1970,106,-1,-1,38.5,33.3,1,1,54.88
"3308",1970,201,-1,0,55.1,45.8,2,0,48.5
"3309",1970,301,-1,-1,31.5,28.4,3,0,33.16
"3310",1970,302,1,1,69.7,70.3,3,0,45.73
"3311",1970,303,-1,-1,37.9,36.6,3,0,45.73
"3312",1970,403,-1,-1,33.3,32.9,4,1,39.8
"3313",1970,501,-1,-1,36.6,22,5,0,48.22
"3314",1970,502,1,1,80.2,61.7,5,0,47.26
"3315",1970,503,1,1,62.6,57.2,5,0,55.49
"3316",1970,504,1,1,68,57.2,5,0,51.89
"3317",1970,505,1,1,70.8,75.4,5,0,71.54
"3318",1970,506,-1,-1,46.6,26.6,5,0,54.26
"3319",1970,507,1,0,58.1,68,5,0,63.59
"3320",1970,508,1,1,69,64,5,0,56.42
"3321",1970,509,1,1,70.8,56.6,5,0,59.72
"3322",1970,510,-1,-1,37.2,31.5,5,0,47.31
"3323",1970,511,-1,-1,21.3,19.8,5,0,51.28
"3324",1970,513,-1,-1,40.8,34.2,5,0,43.13
"3325",1970,514,1,1,74.5,72.8,5,0,51.05
"3326",1970,515,1,1,63.9,53.8,5,0,48.9
"3327",1970,516,1,1,68.5,63.8,5,0,52.85
"3328",1970,517,1,1,63.7,51.3,5,0,53.35
"3329",1970,518,-1,-1,36,33.9,5,0,46.3
"3330",1970,519,1,1,70.4,64.7,5,0,48.13
"3331",1970,520,-1,-1,30.1,29.5,5,0,34.74
"3332",1970,521,1,1,94.5,91.6,5,0,93.36
"3333",1970,522,1,1,60.1,57.9,5,0,50.06
"3334",1970,523,-1,-1,36.7,34.9,5,0,46.32
"3335",1970,524,-1,-1,33.2,27.2,5,0,32.43
"3336",1970,525,-1,-1,35.7,31.3,5,0,39.52
"3337",1970,526,1,1,73.4,67.5,5,0,66.68
"3338",1970,527,-1,-1,31.4,43.1,5,0,40.55
"3339",1970,528,-1,-1,27.2,27.3,5,0,40.56
"3340",1970,529,1,0,62.6,52.3,5,0,55.47
"3341",1970,530,1,1,69.5,67.4,5,0,62.37
"3342",1970,531,1,1,73.2,60.1,5,0,62.14
"3343",1970,532,-1,-1,27.1,24.6,5,0,40.9
"3344",1970,533,-1,-1,27.8,32.6,5,0,42.71
"3345",1970,534,1,1,55.2,50.9,5,0,40.12
"3346",1970,535,-1,-1,31.1,25.7,5,0,28.64
"3347",1970,536,-1,-1,25.3,28.4,5,0,36.04
"3348",1970,537,1,1,74.5,64.7,5,0,48.99
"3349",1970,538,1,0,49.5,63.8,5,0,45.28
"3350",1970,601,1,0,46.8,52.4,6,0,53.55
"3351",1970,602,-1,-1,36.6,37.1,6,0,40.38
"3352",1970,603,1,1,65.5,52.1,6,0,47.66
"3353",1970,604,1,1,55.1,54.7,6,0,38.55
"3354",1970,701,1,0,50.3,62.6,7,0,59.86
"3355",1970,702,-1,-1,46.7,54.4,7,0,53.22
"3356",1970,703,1,1,56.3,56,7,0,51.46
"3357",1970,704,-1,0,43,47.8,7,0,45.8
"3358",1970,705,1,1,55.3,56.3,7,0,53.11
"3359",1970,706,-1,0,51.1,37.7,7,0,53.72
"3360",1970,801,-1,0,45.3,41.3,8,0,47.98
"3361",1970,901,1,1,80.2,84.7,9,1,48.77
"3362",1970,904,1,1,57.8,52.8,9,1,41.08
"3363",1970,905,-1,-1,24.2,38.3,9,1,31.83
"3364",1970,906,1,1,72.3,62,9,1,47.49
"3365",1970,907,1,1,53.4,55,9,1,32.6
"3366",1970,909,1,1,70.6,56.2,9,1,33.05
"3367",1970,910,-1,-1,45.9,45.1,9,1,44.48
"3368",1970,912,1,1,71.7,57,9,1,46.34
"3369",1970,1004,-1,-1,34.8,42.5,10,1,41.77
"3370",1970,1005,-1,-1,42.6,44.4,10,1,52.97
"3371",1970,1201,-1,-1,41.8,40.6,12,0,37.9
"3372",1970,1202,-1,-1,32.4,45.5,12,0,31.5
"3373",1970,1301,1,0,91,84.6,13,0,93.23
"3374",1970,1302,1,1,74.7,65.4,13,0,66.52
"3375",1970,1303,1,0,68.9,54,13,0,61.63
"3376",1970,1304,-1,-1,32,31.7,13,0,36.46
"3377",1970,1305,1,1,68.8,55.4,13,0,54.56
"3378",1970,1306,1,1,56.2,59.7,13,0,61.62
"3379",1970,1307,1,1,87.3,83.1,13,0,82.24
"3380",1970,1308,1,1,73.9,62.8,13,0,56.62
"3381",1970,1309,1,1,75.8,64.4,13,0,62.17
"3382",1970,1310,-1,-1,37.8,33.2,13,0,36.69
"3383",1970,1311,1,1,71.9,55.8,13,0,47.85
"3384",1970,1312,-1,-1,37.9,29.6,13,0,35.72
"3385",1970,1313,-1,-1,42,41.6,13,0,38.64
"3386",1970,1314,-1,-1,34.5,28.9,13,0,32.52
"3387",1970,1315,-1,-1,31.1,31.3,13,0,36.42
"3388",1970,1316,-1,-1,33.2,32.7,13,0,38.52
"3389",1970,1317,-1,-1,37.8,34.7,13,0,36.12
"3390",1970,1318,-1,-1,33.9,39.1,13,0,43.34
"3391",1970,1319,-1,-1,31.8,36.5,13,0,45.22
"3392",1970,1320,-1,-1,32.5,33.8,13,0,42.01
"3393",1970,1321,1,1,62.5,54.1,13,0,44.24
"3394",1970,1322,-1,-1,41,35.7,13,0,42.93
"3395",1970,1323,1,1,54,54,13,0,45.11
"3396",1970,1324,1,1,74.2,71.3,13,0,58.72
"3397",1970,1401,1,1,65.6,56.9,14,0,60.94
"3398",1970,1402,-1,-1,49.6,44.9,14,0,37.37
"3399",1970,1403,1,1,57.5,52.2,14,0,43.62
"3400",1970,1404,-1,-1,51.9,48.6,14,0,40.39
"3401",1970,1405,-1,0,44,37,14,0,37.94
"3402",1970,1406,-1,-1,39.3,35.1,14,0,33.02
"3403",1970,1407,-1,-1,42.9,40.2,14,0,42.68
"3404",1970,1408,-1,-1,47.4,45.5,14,0,45.43
"3405",1970,1409,1,1,62.5,54.4,14,0,44.34
"3406",1970,1410,-1,-1,49.2,46.1,14,0,42.72
"3407",1970,1411,1,1,58.3,53.1,14,0,50.51
"3408",1970,1501,-1,-1,49.7,47,15,0,46.38
"3409",1970,1502,1,1,60.5,55,15,0,46.48
"3410",1970,1503,-1,-1,41,36,15,0,40.25
"3411",1970,1504,-1,-1,45.4,46.1,15,0,44.74
"3412",1970,1505,1,1,66.3,62.1,15,0,48.79
"3413",1970,1506,-1,-1,43,35,15,0,38.12
"3414",1970,1507,-1,-1,37.3,35.2,15,0,38.34
"3415",1970,1601,-1,-1,43.2,48.5,16,0,35.15
"3416",1970,1602,-1,-1,53.8,32.4,16,0,37.19
"3417",1970,1603,-1,-1,46.3,37.2,16,0,42.45
"3418",1970,1604,-1,-1,35.6,35.3,16,0,40.77
"3419",1970,1605,-1,-1,33.9,35.5,16,0,38.08
"3420",1970,1703,-1,-1,50.1,44.1,17,0,53.9
"3421",1970,1704,-1,-1,33.4,35,17,0,42.25
"3422",1970,1705,-1,-1,19.6,26.1,17,0,30.1
"3423",1970,1706,1,1,64.9,57,17,0,46.92
"3424",1970,1707,1,1,75.3,62,17,0,52.44
"3425",1970,1802,1,1,72.5,51.2,18,1,59.96
"3426",1970,1901,1,1,59.2,56.6,19,0,56.07
"3427",1970,1902,1,1,64.2,55.7,19,0,56.37
"3428",1970,2001,-1,-1,23.9,26.4,20,0,39.97
"3429",1970,2002,1,1,68.5,59.1,20,0,39.07
"3430",1970,2004,1,0,70,65.6,20,0,52.91
"3431",1970,2005,-1,-1,38.6,47.3,20,0,49.3
"3432",1970,2006,-1,0,51.6,47,20,0,40.55
"3433",1970,2007,1,0,58.7,79.6,20,0,73.42
"3434",1970,2008,-1,-1,36.6,39.1,20,0,51.56
"3435",1970,2103,1,0,51.4,66.1,21,0,64.87
"3436",1970,2104,1,1,54.3,61,21,0,64.34
"3437",1970,2105,-1,-1,36.7,39.6,21,0,65.58
"3438",1970,2106,1,1,61.7,52.4,21,0,61.82
"3439",1970,2107,1,1,72.2,64.2,21,0,69.06
"3440",1970,2109,1,0,74.4,82.9,21,0,83.19
"3441",1970,2110,-1,-1,43,32.6,21,0,60.49
"3442",1970,2202,-1,-1,37.5,45.2,22,0,46.47
"3443",1970,2203,-1,-1,43.7,34.8,22,0,40.87
"3444",1970,2204,-1,-1,38.1,34.4,22,0,37.86
"3445",1970,2205,-1,-1,38.6,37.2,22,0,41.84
"3446",1970,2206,-1,-1,39.7,35.9,22,0,42.8
"3447",1970,2207,-1,-1,29.7,39.3,22,0,52.47
"3448",1970,2208,-1,-1,34.1,31.2,22,0,40.72
"3449",1970,2209,-1,-1,35.3,32.5,22,0,37.91
"3450",1970,2210,-1,-1,40.9,34.1,22,0,40.33
"3451",1970,2211,-1,-1,38.4,41.2,22,0,50.41
"3452",1970,2212,1,1,76.7,70.6,22,0,64.48
"3453",1970,2213,1,1,86.1,86.4,22,0,88.69
"3454",1970,2214,1,1,70,63,22,0,61.75
"3455",1970,2215,1,1,79.9,71,22,0,66.34
"3456",1970,2216,1,1,79.1,74,22,0,68.76
"3457",1970,2217,1,1,79.7,75.1,22,0,65.98
"3458",1970,2218,-1,-1,35.4,39.8,22,0,50.67
"3459",1970,2219,-1,-1,40.8,42,22,0,49.72
"3460",1970,2301,-1,-1,30.7,31.3,23,0,50.82
"3461",1970,2302,-1,-1,36.7,40.5,23,0,45.78
"3462",1970,2303,-1,0,49.4,35.2,23,0,53.9
"3463",1970,2304,1,1,74.2,61.3,23,0,64.96
"3464",1970,2305,1,1,57.4,57.9,23,0,62.1
"3465",1970,2306,-1,-1,47.7,43.8,23,0,53.43
"3466",1970,2307,-1,-1,54.1,48.8,23,0,50.48
"3467",1970,2308,1,1,75.5,67.6,23,0,70.06
"3468",1970,2502,1,1,58.3,53.2,25,0,48.36
"3469",1970,2503,1,1,74.8,73.4,25,0,59.17
"3470",1970,2504,1,1,60.1,57.9,25,0,45.75
"3471",1970,2505,1,1,61.9,65.4,25,0,60.5
"3472",1970,2506,1,1,53.8,54.6,25,0,46.14
"3473",1970,2508,1,1,64.7,57.8,25,0,43.18
"3474",1970,2509,1,1,63.4,52.2,25,0,46.33
"3475",1970,2510,1,1,56,54,25,0,46.03
"3476",1970,2601,1,1,49.5,53.6,26,0,47.24
"3477",1970,2602,1,1,64.1,51.1,26,0,42.94
"3478",1970,2701,-1,0,31.4,44.5,27,0,35.59
"3479",1970,2702,-1,0,48.1,44.8,27,0,41.09
"3480",1970,2703,-1,-1,40.5,32.2,27,0,28.66
"3481",1970,2801,1,1,82.5,72.1,28,0,45.29
"3482",1970,2901,-1,-1,32.6,36.6,29,0,44.86
"3483",1970,2902,-1,-1,30.4,28.9,29,0,46.6
"3484",1970,3001,-1,-1,38.6,41.4,30,0,54.01
"3485",1970,3002,-1,-1,48.3,44.6,30,0,50.16
"3486",1970,3003,1,1,56.2,58,30,0,44.98
"3487",1970,3004,1,1,58.5,53.5,30,0,49.98
"3488",1970,3005,-1,-1,32.4,30.5,30,0,38.46
